key,IssueLinkKey,status,priority,issuetype,inward,outward,projectName,TypeName,direction
SOLMERCH-3593,SOLMERCH-3433,To Do,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3590,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3589,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3588,SOLMERCH-4530,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3588,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3587,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3586,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3585,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3584,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3583,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3582,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3581,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3580,SPIM-10028,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3580,SOLMERCH-4571,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3580,SOLMERCH-4571,Done,Highest,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3580,SOLMERCH-4584,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3580,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3579,SOLMERCH-4527,Done,High,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3579,SOLMERCH-3419,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3578,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3577,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3576,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3575,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3574,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3573,SOLMERCH-4885,To Do,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3573,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3572,SOLMERCH-4862,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3572,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3571,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3570,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3569,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3568,SOLMERCH-4822,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3568,SOLMERCH-4826,In Progress,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3568,SOLMERCH-3441,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3567,SOLMERCH-4646,Done,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3567,SOLMERCH-3418,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3566,SOLMERCH-4646,Done,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3566,SOLMERCH-3418,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3565,SOLMERCH-3418,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3564,SOLMERCH-4646,Done,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3564,SOLMERCH-4524,Done,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,outward
SOLMERCH-3564,SOLMERCH-4793,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3564,SOLMERCH-4793,Done,Medium,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3564,SOLMERCH-4529,Done,Low,Bug,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3564,SOLMERCH-3418,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3563,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3562,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3561,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3560,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3559,SPIM-10594,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3559,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3558,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3557,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3556,SPIM-10594,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3556,SOLMERCH-4856,Done,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3556,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3555,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3554,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3553,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3552,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3551,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3550,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3549,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3548,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3547,SPIM-10594,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3547,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3546,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3545,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3544,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3543,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3542,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3541,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3540,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3539,SOLMERCH-4721,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3539,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3538,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3537,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3536,SPIM-10789,Blocked,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4705,Done,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4697,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4699,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4701,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4707,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4709,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4708,Done,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4641,On Hold,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4861,On Hold,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4698,On Hold,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4700,On Hold,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4702,On Hold,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-4704,On Hold,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3536,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3535,SOLMERCH-3432,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3490,SOLMERCH-3434,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3489,SOLMERCH-3434,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3488,SOLMERCH-4563,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3488,SOLMERCH-3434,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3487,SOLMERCH-3434,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3486,SOLMERCH-3434,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3485,SOLMERCH-4520,Ready For Approval,Low,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3485,SOLMERCH-3434,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3466,SOLMERCH-3437,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3465,SOLMERCH-3437,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3464,SOLMERCH-4628,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3464,SOLMERCH-4579,Done,High,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3464,SOLMERCH-4630,Done,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3464,SOLMERCH-3437,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3463,SOLMERCH-3437,Done,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3459,SOLMERCH-3435,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3458,SOLMERCH-4873,To Do,Medium,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3458,SOLMERCH-3435,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3457,SOLMERCH-4825,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3457,SOLMERCH-4831,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3457,SOLMERCH-4845,Done,Highest,Bug,is blocked by,blocks,SOLE Merch,Blocks,inward
SOLMERCH-3457,SOLMERCH-3435,In Progress,Medium,Story,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-4577,SOLMERCH-4726,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-4576,SOLMERCH-4634,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-4575,SOLMERCH-4633,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-4574,SOLMERCH-4632,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-4569,SOLMERCH-4631,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-4559,SOLMERCH-4732,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-4550,SOLMERCH-4732,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-4540,SOLMERCH-4732,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-4516,SOLMERCH-4732,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3448,SOLMERCH-4623,Done,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3448,SOLMERCH-4624,Done,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3448,SOLMERCH-4621,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3448,SOLMERCH-4622,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3448,SOLMERCH-4625,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3448,SOLMERCH-4626,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3448,SOLMERCH-4627,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4410,Approved,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4415,Approved,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4421,Approved,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4022,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4023,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4036,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4037,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4114,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4115,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4116,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4117,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4118,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4119,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4120,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4121,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4122,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4123,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4124,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4125,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4126,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4127,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4128,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4129,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4130,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4131,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4132,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4133,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4134,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4135,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4136,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4137,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4138,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4139,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4140,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4141,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4142,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4143,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4144,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4412,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4413,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4416,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4417,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4418,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4419,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4422,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4409,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4414,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3447,SOLMERCH-4420,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-3997,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-3998,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-3999,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4000,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4001,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4002,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4003,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4004,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4005,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4006,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4007,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4008,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4009,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4010,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4050,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4051,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4080,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4081,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4082,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4083,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4084,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4085,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4086,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4087,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4088,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4089,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4090,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4091,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4092,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4093,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4094,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4095,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4096,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4097,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4098,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4424,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4425,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4427,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4428,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4429,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4430,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4431,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4432,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4433,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4434,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4435,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4436,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3446,SOLMERCH-4437,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3614,Approved,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3616,Approved,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3618,Approved,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3619,Approved,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3621,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3622,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3623,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3624,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3625,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3626,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3639,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3640,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3641,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3642,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3643,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3644,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3645,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3646,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3647,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
